EnsemblID,Symbol,baseMean,log2FoldChange,FoldChange,StandardError,WaldStatistic,p-value,BHFDR_p-value
ENSG00000143149.8,ALDH9A1,2061.281863,-0.083231843,0.943940714,0.090450943,-0.92018768,0.357474691,0.616601753
ENSG00000124299.8,PEPD,1479.046371,0.077805736,1.055411593,0.084560599,0.920118072,0.357511062,0.616603989
ENSG00000181904.8,C5orf24,2012.75262,-0.096015284,0.935613586,0.10436117,-0.92002882,0.357557699,0.61662393
ENSG00000114654.6,EFCC1,63.42627784,-0.138286868,0.908597431,0.150359481,-0.919708337,0.357725195,0.616852273
ENSG00000140941.8,MAP1LC3B,5957.260588,-0.050530777,0.96558102,0.05495913,-0.919424611,0.357873521,0.616999875
ENSG00000108018.11,SORCS1,1068.7771,-0.137801802,0.908902973,0.149892084,-0.91934009,0.357917715,0.616999875
ENSG00000101162.3,TUBB1,13.98895376,-0.21288307,0.862811272,0.231567444,-0.919313466,0.357931636,0.616999875
ENSG00000167523.9,SPATA33,322.8737834,0.074787691,1.053206033,0.08136073,0.919211152,0.357985139,0.616999875
ENSG00000131187.5,F12,182.183318,0.151532837,1.110748996,0.164865964,0.919127473,0.358028901,0.616999875
ENSG00000115919.10,KYNU,18.10899391,0.169301241,1.124513702,0.184207445,0.919079251,0.358054121,0.616999875
ENSG00000149930.13,TAOK2,3331.392531,0.071013371,1.05045428,0.077266153,0.919074762,0.358056469,0.616999875
ENSG00000105723.7,GSK3A,3787.967881,0.077768065,1.055384035,0.084633335,0.918882198,0.358157192,0.617085268
ENSG00000171812.6,COL8A2,91.42411368,0.199378592,1.148203686,0.217002026,0.918786779,0.358207109,0.617085268
ENSG00000125266.6,EFNB2,1451.871413,0.07548117,1.053712413,0.082153808,0.918778713,0.358211329,0.617085268
ENSG00000072401.9,UBE2D1,472.3248665,-0.106201596,0.929030846,0.115606679,-0.918645852,0.358280841,0.61714454
ENSG00000126878.8,AIF1L,3945.815173,-0.156936671,0.896927531,0.170893971,-0.918327722,0.358447318,0.617370809
ENSG00000087245.8,MMP2,114.1511714,-0.188751283,0.877364791,0.205562629,-0.918217888,0.358504806,0.617409334
ENSG00000258429.1,PDF,45.20619018,-0.14243048,0.905991563,0.155201362,-0.917714109,0.358768559,0.617803044
ENSG00000105369.5,CD79A,4.614864421,0.200311827,1.148946664,0.218349199,0.917392087,0.358937218,0.618032937
ENSG00000139370.6,SLC15A4,654.0747821,-0.063642477,0.95684525,0.069385252,-0.917233491,0.359020301,0.618067882
ENSG00000171314.8,PGAM1,6602.261688,-0.095469883,0.935967355,0.104093639,-0.917153863,0.359062019,0.618067882
ENSG00000127720.3,METTL25,122.7552728,-0.109214472,0.927092714,0.11908001,-0.91715202,0.359062985,0.618067882
ENSG00000257093.2,KIAA1147,2555.730872,-0.090356993,0.939290294,0.098533007,-0.917022588,0.359130804,0.618090867
ENSG00000268852.1,AC132872.2,14.80503067,-0.191492084,0.875699575,0.208826264,-0.916992337,0.359146656,0.618090867
ENSG00000117643.10,MAN1C1,1793.949417,0.090701177,1.064887612,0.09893923,0.91673623,0.359280876,0.618208067
ENSG00000113657.8,DPYSL3,3905.533809,0.097372611,1.06982336,0.106217537,0.916728197,0.359285087,0.618208067
ENSG00000152092.10,ASTN1,4160.081964,-0.110606553,0.926198578,0.120665162,-0.916640326,0.359331146,0.61822681
ENSG00000112210.7,RAB23,417.526409,0.089380894,1.063913525,0.097561139,0.916152621,0.359586851,0.618606209
ENSG00000124743.5,KLHL31,18.77597397,-0.15574669,0.89766765,0.170029479,-0.91599816,0.35966786,0.618685027
ENSG00000215704.5,CELA2B,15.97702044,-0.17082778,0.888332833,0.186524654,-0.915845578,0.359747894,0.618762154
ENSG00000163636.6,PSMD6,1566.34482,0.051605475,1.036417639,0.05635187,0.915772177,0.3597864,0.618767844
ENSG00000196639.6,HRH1,442.2236406,0.1507034,1.110110585,0.164603743,0.915552691,0.359901554,0.618848783
ENSG00000070915.5,SLC12A3,4.161808885,0.216523197,1.161930032,0.236495661,0.915548286,0.359903866,0.618848783
ENSG00000050767.11,COL23A1,334.5303365,0.148330835,1.108286468,0.162050393,0.915337702,0.360014372,0.618943264
ENSG00000143337.12,TOR1AIP1,988.2787067,-0.08726491,0.941305604,0.095339249,-0.915309397,0.360029227,0.618943264
ENSG00000074964.12,ARHGEF10L,1526.327545,0.136639959,1.099341762,0.149311633,0.915132709,0.360121965,0.619042158
ENSG00000144891.13,AGTR1,7.0838816,0.213910952,1.159828064,0.233849576,0.914737394,0.360329508,0.619296865
ENSG00000135916.11,ITM2C,25092.76672,0.119039322,1.086011456,0.130146814,0.914654142,0.360373226,0.619296865
ENSG00000122133.12,PAEP,0.679232748,-0.214883637,0.861615652,0.234935577,-0.914649201,0.360375821,0.619296865
ENSG00000164385.5,C6orf195,10.14226016,0.176545134,1.130174179,0.193072507,0.914398102,0.360507699,0.619462941
ENSG00000077152.5,UBE2T,246.6642487,0.115290122,1.08319285,0.126105808,0.914233243,0.3605943,0.619551192
ENSG00000224470.2,ATXN1L,1027.950924,-0.091815006,0.938341511,0.100441143,-0.914117491,0.360655113,0.619595122
ENSG00000143869.5,GDF7,27.49335933,-0.194061347,0.874141449,0.212333839,-0.913944515,0.360746001,0.619633078
ENSG00000172236.12,TPSAB1,3.069942541,0.218123223,1.16321939,0.23868327,0.913860546,0.360790127,0.619633078
ENSG00000133597.5,ADCK2,918.9276359,0.077856213,1.05544852,0.085204329,0.913758887,0.360843554,0.619633078
ENSG00000227184.3,EPPK1,35.01630979,0.20236917,1.150586278,0.221495535,0.91364898,0.360901321,0.619633078
ENSG00000104435.9,STMN2,15055.38547,-0.149889199,0.901319682,0.164056031,-0.913646385,0.360902685,0.619633078
ENSG00000110318.9,KIAA1377,1045.549551,-0.084511938,0.943103533,0.092507941,-0.913564148,0.360945912,0.619633078
ENSG00000180185.7,FAHD1,659.6860155,-0.088430187,0.940545611,0.096803242,-0.913504392,0.360977325,0.619633078
ENSG00000173905.4,GOLIM4,2064.738961,0.116205819,1.083880585,0.127219089,0.913430681,0.361016075,0.619633078
ENSG00000146904.4,EPHA1,32.70812837,0.154050765,1.112689272,0.168677348,0.913286619,0.361091818,0.619633078
ENSG00000151151.5,IPMK,310.0621946,-0.098834305,0.933787185,0.108230777,-0.913181147,0.361147278,0.619633078
ENSG00000188191.10,PRKAR1B,14965.40545,0.144431428,1.105294967,0.158165627,0.913165716,0.361155392,0.619633078
ENSG00000249115.4,HAUS5,581.3968818,0.122206357,1.08839811,0.13383668,0.913100626,0.361189621,0.619633078
ENSG00000187957.7,DNER,4736.772938,-0.09222419,0.938075412,0.101014549,-0.912979273,0.361253443,0.619633078
ENSG00000253831.1,ETV3L,7.216652283,-0.201820817,0.86945254,0.221065171,-0.912947146,0.36127034,0.619633078
ENSG00000205659.6,LIN52,556.982092,-0.061528171,0.958248559,0.067400213,-0.912877999,0.36130671,0.619633078
ENSG00000073734.8,ABCB11,1.56200955,-0.209536753,0.864814877,0.229545273,-0.912834103,0.361329799,0.619633078
ENSG00000268948.1,AC004017.1,16.55229566,-0.153630623,0.898985267,0.168300947,-0.912832789,0.36133049,0.619633078
ENSG00000104835.10,SARS2,203.3872304,0.086521308,1.061806816,0.094783412,0.912831749,0.361331037,0.619633078
ENSG00000084110.6,HAL,2.616684259,0.212816358,1.158948419,0.233146343,0.912801614,0.361346889,0.619633078
ENSG00000268635.1,DKFZP434E1119,4.726535536,-0.204740603,0.867694685,0.224322842,-0.912705103,0.361397659,0.619659695
ENSG00000126903.11,SLC10A3,237.0270075,0.083601403,1.059659974,0.091608192,0.912597462,0.361454289,0.61967297
ENSG00000158019.16,BRE,958.8729657,-0.0794752,0.946401851,0.087090727,-0.91255639,0.361475899,0.61967297
ENSG00000132517.10,SLC52A1,12.7223771,0.155971023,1.114171272,0.170957879,0.912335975,0.361591882,0.619811358
ENSG00000005882.6,PDK2,1489.591231,-0.101305904,0.932188807,0.111065478,-0.91212775,0.361701472,0.619889417
ENSG00000196704.7,AMZ2,2743.87707,-0.065526138,0.955596757,0.071843079,-0.912073065,0.361730256,0.619889417
ENSG00000205978.5,NYNRIN,519.9193558,0.166686054,1.122477133,0.182760084,0.912048467,0.361743204,0.619889417
ENSG00000171960.6,PPIH,336.8465063,-0.058446648,0.960297517,0.064091416,-0.911926301,0.361807515,0.619939193
ENSG00000204304.5,PBX2,1772.99672,0.05173223,1.036508703,0.056742853,0.911695964,0.361928789,0.620086552
ENSG00000164111.10,ANXA5,2599.88093,0.112361986,1.080996601,0.123297344,0.911309055,0.362132557,0.620375205
ENSG00000124172.5,ATP5E,4103.745232,0.088236403,1.063069857,0.096835362,0.91120022,0.362189888,0.620412963
ENSG00000256530.1,AC019294.1,10.56587325,-0.173660959,0.886590028,0.190641248,-0.910930667,0.362331906,0.620479181
ENSG00000171680.16,PLEKHG5,2410.856279,-0.171790163,0.887740448,0.188594017,-0.910899329,0.362348419,0.620479181
ENSG00000163975.7,MFI2,316.5226849,0.111023954,1.079994492,0.121889326,0.910858709,0.362369824,0.620479181
ENSG00000110080.14,ST3GAL4,790.7137021,-0.107674639,0.928082757,0.118220625,-0.910794028,0.36240391,0.620479181
ENSG00000054938.11,CHRDL2,9.044640016,-0.180339167,0.882495504,0.198002598,-0.910791923,0.362405019,0.620479181
ENSG00000254996.1,ANKHD1-EIF4EBP3,95.26248255,-0.085601958,0.942391246,0.094011889,-0.910543958,0.362535711,0.620642496
ENSG00000162692.6,VCAM1,102.5628669,-0.207962434,0.865759109,0.228457129,-0.910290849,0.362669143,0.620810471
ENSG00000185942.7,NKAIN3,25.7480136,0.157640676,1.115461466,0.173197941,0.910176387,0.362729495,0.620853327
ENSG00000185361.4,TNFAIP8L1,985.8650907,0.113091175,1.081543112,0.124316463,0.909703926,0.362978673,0.621219341
ENSG00000132004.8,FBXW9,234.7591386,0.086460617,1.06176215,0.095068891,0.909452257,0.363111448,0.621326276
ENSG00000169313.9,P2RY12,293.799489,-0.180808865,0.882208236,0.198812619,-0.909443605,0.363116013,0.621326276
ENSG00000173418.7,NAA20,1127.327971,-0.068937696,0.953339715,0.075809512,-0.909354172,0.363163204,0.621326276
ENSG00000102445.14,KIAA0226L,61.47372819,-0.108368409,0.927636564,0.119181123,-0.909274937,0.363205017,0.621326276
ENSG00000143450.10,OAZ3,74.58207993,-0.082493231,0.944424104,0.090726619,-0.909250583,0.363217869,0.621326276
ENSG00000198944.4,SOWAHA,2753.719543,-0.13004352,0.913803884,0.143056248,-0.909037685,0.363330234,0.621458019
ENSG00000268211.1,AL359091.2,12.16924978,0.168308296,1.123740014,0.185236211,0.908614441,0.363553681,0.621779717
ENSG00000185591.5,SP1,1146.940397,0.102724711,1.073799554,0.113074782,0.90846702,0.36363153,0.621852364
ENSG00000263812.1,LINC00908,1.872787501,0.217152867,1.162437272,0.239096091,0.908224244,0.363759757,0.622011141
ENSG00000162989.3,KCNJ3,1994.108028,-0.136814476,0.909525205,0.150668158,-0.908051693,0.363850911,0.622106498
ENSG00000268265.1,AP000304.1,8.246074973,0.180717682,1.133447589,0.199045274,0.907922497,0.36391917,0.622162697
ENSG00000136807.7,CDK9,2841.478503,0.068516057,1.04863751,0.075472055,0.90783346,0.363966217,0.622182623
ENSG00000132702.7,HAPLN2,3710.217832,0.188497819,1.139576534,0.207673031,0.907666337,0.364054535,0.622273089
ENSG00000254852.4,NPIPA2,5.480473289,-0.201039462,0.869923557,0.221517464,-0.907555815,0.364112948,0.622312427
ENSG00000058404.15,CAMK2B,12723.19724,0.129465473,1.093888334,0.142689132,0.907325394,0.364234749,0.622460085
ENSG00000133030.15,MPRIP,10355.33674,-0.074684375,0.949549835,0.082324486,-0.907195162,0.364303602,0.622517236
ENSG00000188803.9,SHISA6,167.3360883,-0.195984337,0.872977069,0.216051721,-0.907117687,0.364344566,0.622526725
ENSG00000115738.5,ID2,3650.762923,0.11320626,1.081629392,0.124829792,0.906884955,0.364467638,0.622676489
ENSG00000197081.7,IGF2R,1101.770955,0.096668409,1.06930129,0.106628124,0.906593918,0.364621579,0.622878959
ENSG00000115204.9,MPV17,1448.032778,-0.05984587,0.959366608,0.066019562,-0.906486921,0.364678185,0.622900405
ENSG00000127080.5,IPPK,141.0309072,-0.104851189,0.929900855,0.115674092,-0.90643624,0.364704998,0.622900405
ENSG00000214575.5,CPEB1,1539.281881,-0.076540987,0.948328641,0.084453184,-0.906312622,0.364770406,0.622914942
ENSG00000124074.7,ENKD1,449.1571819,0.105724978,1.07603498,0.116657382,0.906286223,0.364784376,0.622914942
ENSG00000146070.12,PLA2G7,81.73648051,-0.122178173,0.918799405,0.134893821,-0.905735877,0.365075668,0.623323862
ENSG00000185156.4,MFSD6L,1.415797101,0.216768335,1.16212748,0.239337945,0.905699824,0.365094756,0.623323862
ENSG00000060718.14,COL11A1,803.7425993,0.127808417,1.092632633,0.14112843,0.905617789,0.36513819,0.623337481
ENSG00000103942.8,HOMER2,682.6092829,-0.089492135,0.939853543,0.098874252,-0.905110615,0.365406789,0.623722888
ENSG00000165152.4,TMEM246,2427.907433,-0.095939177,0.935662944,0.106003402,-0.905057527,0.365434912,0.623722888
ENSG00000105143.8,SLC1A6,453.5950263,-0.165835889,0.891411891,0.183270361,-0.904870203,0.365534154,0.623831709
ENSG00000185674.5,LYG2,7.998748603,0.20016813,1.148832231,0.221283801,0.904576518,0.36568978,0.624009566
ENSG00000125901.5,MRPS26,1396.381094,0.068326363,1.048499638,0.075537174,0.904539573,0.365709361,0.624009566
ENSG00000197880.4,MDS2,3.446418053,-0.216227177,0.860813628,0.239127272,-0.904234699,0.365870964,0.624224724
ENSG00000174527.5,MYO1H,12.85634123,0.139656374,1.101642692,0.154464023,0.904135291,0.365923667,0.624254058
ENSG00000196981.2,WDR5B,130.933698,-0.122200466,0.918785207,0.135190672,-0.903911961,0.366042086,0.624395486
ENSG00000165240.13,ATP7A,162.6013416,-0.102273204,0.931564002,0.113200999,-0.903465564,0.366278857,0.624657946
ENSG00000076351.8,SLC46A1,326.4540335,0.075698013,1.053870802,0.083786769,0.903460218,0.366281693,0.624657946
ENSG00000171657.5,GPR82,4.333820851,0.213073752,1.159155208,0.235852137,0.90342091,0.366302547,0.624657946
ENSG00000175497.12,DPP10,1972.909705,-0.131125939,0.913118537,0.145163177,-0.903300282,0.366366547,0.624706488
ENSG00000184602.5,SNN,8245.470078,0.086668842,1.061915405,0.095965648,0.903123605,0.366460297,0.624805744
ENSG00000119185.8,ITGB1BP1,2592.58591,-0.064176082,0.956491411,0.071066156,-0.90304704,0.36650093,0.624814425
ENSG00000023171.10,GRAMD1B,4372.066656,-0.138917551,0.908200319,0.15385374,-0.902919558,0.36656859,0.624827011
ENSG00000177427.8,MIEF2,482.1866786,-0.063803446,0.956738496,0.070669214,-0.902846405,0.366607419,0.624827011
ENSG00000165775.13,FUNDC2,1597.976454,0.056652904,1.040050012,0.062750201,0.902832238,0.366614938,0.624827011
ENSG00000060709.9,RIMBP2,2096.344314,-0.149764967,0.9013973,0.165902663,-0.902727923,0.366670313,0.624860809
ENSG00000171033.8,PKIA,3430.946023,-0.112624319,0.924904094,0.124822971,-0.902272379,0.366912195,0.625212405
ENSG00000121486.7,TRMT1L,686.3617031,-0.063572405,0.956891726,0.070469155,-0.902130938,0.366987316,0.625279804
ENSG00000143994.9,ABHD1,64.37481417,-0.11602436,0.922726912,0.128663406,-0.901766589,0.367180872,0.625548961
ENSG00000179085.7,DPM3,338.3759905,0.093574908,1.067010896,0.10378527,0.901620314,0.367258596,0.625620748
ENSG00000215014.3,AL645728.1,18.13000223,-0.12920919,0.914332502,0.14332827,-0.901491313,0.367327151,0.625676902
ENSG00000164022.12,AIMP1,851.0169071,-0.077747008,0.947536217,0.086255323,-0.901358962,0.367397494,0.625736092
ENSG00000162461.7,SLC25A34,222.6551503,0.145495384,1.106110397,0.161511317,0.900837083,0.367674947,0.626091135
ENSG00000159658.6,EFCAB14,3235.080661,-0.079107686,0.946642969,0.087816161,-0.90083288,0.367677183,0.626091135
ENSG00000120725.8,SIL1,450.1276167,0.071916064,1.051111753,0.079842101,0.900728597,0.36773264,0.626124921
ENSG00000100600.10,LGMN,1227.114573,-0.0733866,0.950404387,0.081503538,-0.900409991,0.367902106,0.626352801
ENSG00000007923.11,DNAJC11,808.1631608,-0.09309967,0.937506325,0.103429563,-0.900126302,0.36805304,0.62654909
ENSG00000164405.6,UQCRQ,2144.824406,0.076808618,1.054682398,0.085346242,0.899964851,0.368138956,0.626634668
ENSG00000243811.2,APOBEC3D,17.09085022,0.151288473,1.110560872,0.168140251,0.899775466,0.368239753,0.626698293
ENSG00000269636.1,AC010441.1,1.489975446,0.214950099,1.160663768,0.238898074,0.899756518,0.368249839,0.626698293
ENSG00000131871.10,VIMP,654.7047783,0.086616912,1.061877182,0.096276627,0.899667084,0.368297445,0.626698293
ENSG00000092421.12,SEMA6A,2117.459308,-0.148685176,0.902072206,0.165274373,-0.89962632,0.368319145,0.626698293
ENSG00000189221.5,MAOA,1300.065959,0.12010582,1.086814576,0.13351622,0.899559765,0.368354577,0.626698293
ENSG00000116783.9,TNNI3K,124.8668849,-0.104105139,0.930381852,0.115755454,-0.899354079,0.368464091,0.626823951
ENSG00000072571.14,HMMR,18.36385019,-0.148412399,0.902242782,0.165050838,-0.899192037,0.368550381,0.626888535
ENSG00000166164.11,BRD7,1596.655885,-0.066745069,0.954789715,0.074235422,-0.899100018,0.368599388,0.626888535
ENSG00000145965.5,C6ORF50,49.25280352,-0.146089246,0.903696822,0.162495779,-0.899034092,0.368634502,0.626888535
ENSG00000011105.7,TSPAN9,828.4486356,-0.165676307,0.891510499,0.184295837,-0.898969339,0.368668993,0.626888535
ENSG00000132182.7,NUP210,823.5775102,-0.103870367,0.930533267,0.115546578,-0.898948016,0.36868035,0.626888535
ENSG00000197496.4,SLC2A10,152.7909801,0.139676769,1.101658265,0.155420274,0.898703662,0.368810526,0.627049231
ENSG00000166024.9,R3HCC1L,274.6127062,-0.078975285,0.94672985,0.087902419,-0.898442681,0.368949591,0.627225008
ENSG00000174327.6,SLC16A13,25.40002091,0.141849654,1.103318755,0.157930278,0.898178971,0.369090143,0.627331642
ENSG00000167397.10,VKORC1,365.5150224,0.090324058,1.064609288,0.100565603,0.898160561,0.369099956,0.627331642
ENSG00000126254.7,RBM42,1335.302448,0.070467496,1.050056893,0.078460753,0.898124144,0.369119369,0.627331642
ENSG00000160460.11,SPTBN4,4846.180361,0.132655183,1.096309529,0.147724137,0.897992603,0.369189493,0.627339734
ENSG00000125618.12,PAX8,36.8208851,0.208737433,1.155676358,0.232451862,0.897981336,0.3691955,0.627339734
ENSG00000162129.8,CLPB,371.1194012,-0.128744787,0.914626873,0.143402321,-0.89778733,0.369298941,0.627454854
ENSG00000172399.5,MYOZ2,24.71688891,-0.150930052,0.900669647,0.168140234,-0.897643884,0.369375435,0.627524174
ENSG00000006007.7,GDE1,2715.301658,-0.0634099,0.956999516,0.070649602,-0.897526642,0.369437964,0.627560821
ENSG00000204859.7,ZBTB48,580.2970076,0.073252642,1.052086003,0.08162131,0.897469575,0.369468401,0.627560821
ENSG00000017260.14,ATP2C1,3611.082336,-0.060456038,0.958960942,0.06737048,-0.897366895,0.369523172,0.627593214
ENSG00000160973.7,FOXH1,6.262803171,0.178042175,1.131347536,0.198448648,0.897170008,0.369628207,0.627698628
ENSG00000138378.13,STAT4,916.0144135,-0.160233726,0.894880083,0.178609679,-0.897116698,0.36965665,0.627698628
ENSG00000099203.2,TMED1,139.2648534,0.07890487,1.056215977,0.0879818,0.896831734,0.369808712,0.62789619
ENSG00000135374.5,ELF5,1.834162429,0.213167278,1.159230355,0.237734202,0.896662221,0.369899186,0.627989153
ENSG00000169946.9,ZFPM2,543.7177896,-0.135448008,0.910387082,0.151120126,-0.896293642,0.370095954,0.62820149
ENSG00000144354.9,CDCA7,41.33331567,-0.137689365,0.908973812,0.15362256,-0.896283496,0.370101371,0.62820149
ENSG00000198198.9,SZT2,1473.448421,-0.117848159,0.921561174,0.131493627,-0.89622715,0.370131458,0.62820149
ENSG00000155530.2,LRGUK,15.34809311,-0.160797907,0.894530199,0.179454696,-0.896036215,0.370233422,0.628313887
ENSG00000186340.10,THBS2,1163.580739,-0.166025975,0.891294449,0.185328938,-0.895844851,0.370335632,0.62842668
ENSG00000261086.1,RP11-379H8.1,7.593474915,-0.194290642,0.874002528,0.216917839,-0.895687708,0.370419577,0.628444568
ENSG00000173575.13,CHD2,4944.1101,-0.063944183,0.956645169,0.071398211,-0.895599236,0.370466844,0.628444568
ENSG00000129152.3,MYOD1,2.302251145,0.212973206,1.159074426,0.237827681,0.895493771,0.370523194,0.628444568
ENSG00000075891.17,PAX2,7.578705421,-0.213564136,0.862404053,0.2385103,-0.895408441,0.37056879,0.628444568
ENSG00000114439.14,BBX,1429.652128,-0.123147668,0.918182176,0.137545821,-0.895321046,0.370615493,0.628444568
ENSG00000133393.8,FOPNL,813.499352,-0.066591231,0.954891532,0.074383873,-0.895237491,0.370660147,0.628444568
ENSG00000204498.6,NFKBIL1,571.5471196,0.070935984,1.050397934,0.079237956,0.89522734,0.370665572,0.628444568
ENSG00000171757.11,LRRC34,180.3596066,-0.116284732,0.922560397,0.129907025,-0.895138134,0.370713251,0.628444568
